AUTHORS,YEAR,TITLE,JOURNAL,LPAGES,UPAGES,DOI,ABSTRACT,id,include,screened_by,include_article_review,exclude_reason,notes
"Andrew J. Reed, Randall E. Hicks",2011,Microbial ecology of Lake Superior Bacteria and Archaea: An overview,AQUATIC ECOSYSTEM HEALTH \& MANAGEMENT,386-395,386-395,10.1080/14634988.2011.630282,"Microorganisms are ubiquitously distributed in all types of lakes of   varying trophic state. They play an important role in aquatic   ecosystems, performing the tasks of decomposing organic matter, cycling   nutrients and forming the base of microbial food webs. Bacterial   abundance is generally lower in ultraoligotrophic Lake Superior than in   other great lakes, ranging from 0.06 to 0.07 x 10(6) cells l(-1) in   offshore areas to 1.9 x 10(6) cells l(-1) at nearshore stations along   the north shore of this lake. Bacterioplankton cells are usually less   abundant than in Lake Michigan and rarer than in more eutrophic Lake   Erie. Heterotrophic bacterial production ranges from 0.02 to 0.66 mg C   m(-3) h(-1) in the western arm of Lake Superior, which is generally   lower than in the other Laurentian Great Lakes. There do not appear to   be consistent gradients of bacterial abundance and production from   nearshore to offshore areas and there are few studies about microbial   populations and the diversity of microbial communities in Lake Superior.   Yet, a better understanding of Lake Superior's smallest inhabitants -   the prokaryotes- would improve our knowledge about how this lake   functions and help us to better understand and possibly resolve new   issues that are emerging. This paper reviews the current status of   microbiological research in Lake Superior, emphasizing recent work on   picoplanktonic Bacteria and Archaea, and attempts to place these   findings and current ecological issues within a historical framework.",1639,NO,RO,,,
"F. Buschke, M. Kemp, M. Seaman, S. Louw",2011,"Intra-annual variation of arthropod-plant interactions and arthropod   trophic structure in an endangered grassland in the Free State province,   South Africa",AFRICAN JOURNAL OF RANGE \& FORAGE SCIENCE,57-63,57-63,10.2989/10220119.2011.608901,"Arthropods are valuable biological indicators owing to strong   relationships with primary producers. The supposition that   arthropod-plant interactions are constant over seasons was tested using   Mantel tests on correlations between these groups. A total of 78 plant   species and 108 arthropod families were sampled monthly from the   endangered Bloemfontein Dry Grassland at the Free State National   Botanical Gardens between April 2009 and March 2010. Interaction   strengths between plants and arthropods varied within a calendar year;   being strongest in winter months (July and August), initiation of the   growth season (November) and peak growth season (February and March). It   was hypothesised that variation was caused by changing primary   productivity. The trophic composition of the arthropod community   supported this hypothesis as the ratio between primary consumers   (herbivores) and secondary consumers (predators and parasitoids) showed   patterns that coincided with periods of strong arthropod-plant   interactions. Patterns were explained by multiple theories linking plant   and arthropod diversity. It was concluded that arthropod assemblages are   closely linked to primary producers, the abiotic environment and   top-down trophic forces at different times of the year. Future   arthropod-based studies should be performed with clear objectives and   seasonal benchmark conditions to overcome these variations.",1640,NO,RO,,,
"Jaime Resano-Mayor, Joan Real, Marcos Moleon, Jose Antonio Sanchez-Zapata, Luis Palma, Antonio Hernandez-Matias",2016,Diet-demography relationships in a long-lived predator: from territories   to populations,OIKOS,262-270,262-270,10.1111/oik.02468,"Understanding the mechanisms that shape animal population dynamics is of   fundamental interest in ecology, evolution and conservation biology.   Food supply is an important limiting factor in most animal populations   and may have demographic consequences. Optimal foraging theory predicts   greater consumption of preferred prey and less diet diversity when food   is abundant, which may benefit key fitness parameters such as   productivity and survival. Nevertheless, the correspondence between   individual resource use and demographic processes in populations of   avian predators inhabiting large geographic areas remains largely   unexplored, particularly in complex ecosystems such as those of the   Mediterranean basin. Based on a long-term monitoring program of the diet   and demography of Bonelli's eagle Aquila fasciata in western Europe,   here we test the hypothesis that a predator's diet is correlated to its   breeding productivity and survival at both the territorial and   population levels, and ultimately to its population growth rate. At the   territorial level, we found that productivity increased with greater   consumption of European rabbits Oryctolagus cuniculus, the Bonelli's   eagle's preferred prey, and pigeons, an important alternative prey for   this predator. The survival of territorial pairs was negatively affected   by higher diet diversity, which probably reflected the inability to find   sufficient high quality prey. Diet effects at the population level were   similar but more noticeable than at the territorial level, i.e. a   greater consumption of rabbits, together with lesser consumption of   small-to-medium avian species (other birds'; non-preferred prey),   increased productivity, while greater diet diversity and lower   consumption of rabbits was associated with reduced survival and   population growth rate. Overall, our study illustrates how the diet of a   predator species can be closely related to key individual vital rates,   which, in turn, leave a measurable fingerprint on population dynamics   within and among populations across large spatial scales.",1641,NO,RO,,,
"Matthew J. Rinella, Kurt O. Reinhart",2018,Toward more robust plant-soil feedback research,ECOLOGY,550-556,550-556,10.1002/ecy.2146,"Understanding if and how plant-soil biota feedbacks (PSFs) shape plant   communities has become a major research priority. In this paper, we draw   on a recent, high-profile PSF study to illustrate that certain widely   used experimental methods cannot reliably determine if PSFs occur. One   problem involves gathering soil samples adjacent to multiple   conditioning plants, mixing the samples and then growing phytometers in   the mixtures to test for PSFs. This mixed soil approach does not   establish that the conditioning plant being present caused the soil   biota to be present, the first step of a PSF. Also, soil mixing   approximates replacing raw data with averages prior to analysis, a move   certain to generate falsely precise statistical estimates. False   precision also results from sample sizes being artificially inflated   when phytometers are misinterpreted as experimental units. Plant biomass   ratios become another source of false precision when individual plant   values contribute to multiple ratio observations. Any one of these   common missteps can cause still living null hypotheses to be pronounced   dead, and risks of this increase with numbers of missteps. If soil   organisms truly structure plant communities, then null hypotheses   indicating otherwise will not survive proper testing. We discuss   conceptual, experimental and analytical refinements to facilitate   accurate testing.",1642,NO,RO,,,
"Paul Melloy, Grant Hollaway, Jo Luck, Rob Norton, Elizabeth Aitken, Sukumar Chakraborty",2010,Production and fitness of Fusarium pseudograminearum inoculum at   elevated carbon dioxide in FACE,GLOBAL CHANGE BIOLOGY,3363-3373,3363-3373,10.1111/j.1365-2486.2010.02178.x,"Rising atmospheric carbon dioxide (CO(2)) concentration is increasingly   affecting food production but how plant diseases will influence   production and quality of food under rising CO(2) is not well   understood. With increased plant biomass at high CO(2) the stubble-borne   fungal pathogen Fusarium pseudograminearum causing crown rot (CR) of   wheat may become more severe. We have studied inoculum production by   Fusarium using fungal biomass per unit wheat stubble, stem browning from   CR and the saprophytic fitness of Fusarium strains isolated from two   wheat varieties grown in 2007 and 2008 at ambient and elevated CO(2) in   free-air CO(2) enrichment (FACE) with or without irrigation and once in   a controlled environment. Fungal biomass, determined using primers for   fungal ribosomal 18s and the TRI5 gene, increased significantly at   elevated CO(2) in two of the three studies. Stem browning increased   significantly at elevated CO(2) in the 2007 FACE study. At elevated   CO(2) increased stem browning was not influenced by irrigation in a   susceptible variety but in a resistant variety stem browning increased   by 68\% without irrigation. Wheat variety was significant in regression   models explaining stem browning and Fusarium biomass but pathogen   biomass at the two CO(2) levels was not significantly linked to stem   browning. Fusarium isolates from ambient and elevated CO(2) did not   differ significantly in their saprophytic fitness measured by the rate   of colonization of wheat straw. We show that under elevated CO(2)   Fusarium inoculum in stubbles will be amplified from increased crop and   pathogen biomass while unimpeded saprophytic fitness will retain its   effectiveness. If resistant varieties cannot completely stop infection,   Fusarium will rapidly colonize stubble to further increase inoculum once   the crop is harvested. Research should move beyond documenting the   influence of elevated CO(2) to developing disease management strategies   from improved knowledge of pathogen biology and host resistance under   rising CO(2).",1643,NO,RO,,,
"F. J. J. A. Bianchi, B. J. Walters, A. L. T. ten Hove, S. A. Cunningham, W. van der Werf, J. C. Douma, N. A. Schellhorn",2015,"Early-season crop colonization by parasitoids is associated with native   vegetation, but is spatially and temporally erratic",AGRICULTURE ECOSYSTEMS \& ENVIRONMENT,10-16,10-16,10.1016/j.agee.2015.03.018,"Semi-natural habitats in agricultural landscapes may support parasitoid   populations that provide biocontrol services by suppressing populations   of crop pests, but little is known about the spatial pattern and   variability of these services at different levels of scale. Here we   investigate the rarely studied phenomenon of early-season crop   colonization by parasitoids and the relationship with the surrounding   landscape. We assessed parasitism of whiteflies by placing whitefly   infested cotton seedlings in remnant vegetation, arable land 25-125 m   from remnant vegetation, and arable land further than 400 m from remnant   vegetation. Twelve to twenty sentinel plants were exposed in a 25 x 25 m   grid pattern in plots in each habitat. The experiment was conducted at   18 locations across two landscapes and repeated three times in a 2-week   period in 2007 and 2008. Parasitism was observed during the first three   days after the introduction of the whitefly infested seedlings and was   in all cases caused by Encarsia spp. The mean number of parasitized   whitefly per plant was 0.106 +/- 0.025 and was highest on cotton plants   placed in remnant vegetation, declining with increasing distance from   remnant vegetation. A regression model with land use and meteorological   variables received more statistical support from the data than models   with only landscape and time period as factors. Parasitism levels were   influenced by the proportion of remnant vegetation, grassland, as well   as wind, temperature, dew point temperature and year. Early-season   colonization of whitefly infested seedlings by parasitoids was erratic   and characterized by large spatial (inter-plant and inter-plot) and   temporal variation. Our study confirms that remnant vegetation function   as reservoirs for parasitoids and that parasitoids can penetrate arable   fields beyond 125 m within 3 days. However, variation in the occurrence   of parasitism makes it difficult to predict parasitoid colonization at a   specific place and time. Therefore, field-based scouting for pests and   parasitoids is necessary, even in landscapes with a high biocontrol   potential. (C) 2015 Elsevier B.V. All rights reserved.",1644,NO,RO,,,
"Monika Trienens, Nancy P. Keller, Marko Rohlfs",2010,"Fruit, flies and filamentous fungi - experimental analysis of   animal-microbe competition using Drosophila melanogaster and Aspergillus   mould as a model system",OIKOS,1765-1775,1765-1775,10.1111/j.1600-0706.2010.18088.x,"In addition to their fundamental role in nutrient recycling, saprobiotic   microorganisms may be considered as typical consumers of food-limited   ephemeral resource patches. As such, they may be engaged in   inter-specific competition with saprophagous animals feeding from the   same resource. Bacteria and filamentous fungi are known to synthesise   secondary metabolites, some of which are toxic and have been proposed to   deter or harm animals. The microorganisms may, however, also be   negatively affected if saprophagous animals do not avoid microbe-laden   resources but feed in the presence of microbial competitors. We   hypothesised that filamentous fungi compete with saprophagous insects,   whereby secondary metabolites provide a chemical shield against the   insect competitors. For testing this, we developed a new ecological   model system representing a case of animal-microbe competition between   saprobiotic organisms, comprising Drosophila melanogaster and species of   the fungus Aspergillus (A. nidulans, A. fumigatus, A. flavus).   Infestation of Drosophila breeding substrate with proliferating fungal   colonies caused graduated larval mortality that strongly depended on   mould species and colony age. Confrontation with conidiospores only, did   not result in significant changes in larval survival, suggesting that   insect death may not be ascribed to pathogenic effects. When confronted   with colonies of transgenic fungi that lack the ability to express the   global secondary metabolite regulator LaeA (Delta laeA), larval   mortality was significantly reduced compared to the impact of the wild   type strains. Yet, also in the. Delta laeA strains, inter-specific   variation in the influence on insect growth occurred. Competition with   Drosophila larvae impaired fungal growth, however, wild type colonies of   A. nidulans and A. flavus recovered more rapidly from insect competition   than the corresponding. Delta laeA mutants (not in A. fumigatus). Our   findings provide genetic evidence that toxic secondary metabolites   synthesised by saprotrophic fungi may serve as a means to combat insect   competitors. Variation in the ability of LaeA to control expression of   various secondary metabolite gene clusters might explain the observed   species-specific variation in Drosophila-Aspergillus competition.",1645,NO,RO,,,
"Yoon Myung Oh, Mincheol Kim, Larisa Lee-Cruz, Ang Lai-Hoe, Rusea Go, N. Ainuddin, Raha Abdul Rahim, Noraini Shukor, Jonathan M. Adams",2012,Distinctive Bacterial Communities in the Rhizoplane of Four Tropical   Tree Species,MICROBIAL ECOLOGY,1018-1027,1018-1027,10.1007/s00248-012-0082-2,"It is known that the microbial community of the rhizosphere is not only   influenced by factors such as root exudates, phenology, and nutrient   uptake but also by the plant species. However, studies of bacterial   communities associated with tropical rainforest tree root surfaces, or   rhizoplane, are lacking. Here, we analyzed the bacterial community of   root surfaces of four species of native trees, Agathis borneensis,   Dipterocarpus kerrii, Dyera costulata, and Gnetum gnemon, and nearby   bulk soils, in a rainforest arboretum in Malaysia, using 454   pyrosequencing of the 16S rRNA gene. The rhizoplane bacterial   communities for each of the four tree species sampled clustered   separately from one another on an ordination, suggesting that these   assemblages are linked to chemical and biological characteristics of the   host or possibly to the mycorrhizal fungi present. Bacterial communities   of the rhizoplane had various similarities to surrounding bulk soils.   Acidobacteria, Alphaproteobacteria, and Betaproteobacteria were dominant   in rhizoplane communities and in bulk soils from the same depth (0-10   cm). In contrast, the relative abundance of certain bacterial lineages   on the rhizoplane was different from that in bulk soils: Bacteroidetes   and Betaproteobacteria, which are known as copiotrophs, were much more   abundant in the rhizoplane in comparison to bulk soil. At the genus   level, Burkholderia, Acidobacterium, Dyella, and Edaphobacter were more   abundant in the rhizoplane. Burkholderia, which are known as both   pathogens and mutualists of plants, were especially abundant on the   rhizoplane of all tree species sampled. The Burkholderia species present   included known mutualists of tropical crops and also known N fixers. The   host-specific character of tropical tree rhizoplane bacterial   communities may have implications for understanding nutrient cycling,   recruitment, and structuring of tree species diversity in tropical   forests. Such understanding may prove to be useful in both tropical   forestry and conservation.",1646,NO,RO,,,
"Shan Luo, Gerlinde B. De Deyn, Bin Jiang, Shixiao Yu",2017,Soil biota suppress positive plant diversity effects on productivity at   high but not low soil fertility,JOURNAL OF ECOLOGY,1766-1774,1766-1774,10.1111/1365-2745.12773,"1. Plant community productivity commonly increases with increasing plant   diversity, which is explained by complementarity among plant species in   resource utilization (complementarity effect), or by selection of   particularly productive plant species in diverse plant communities   (selection effect). Recent studies have also shown that soil biota can   drive the positive plant diversity-productivity relationship by   suppressing productivity more in low- than in high-diversity plant   communities. However, much remains unknown about whether soil fertility   plays a role in determining how soil biota affect plant   diversity-productivity relationships.   2. We hypothesized that under high soil fertility conditions, negative   soil biota effects dominate, which reduces plant monoculture biomass   more than that of high-diversity plant communities. Conversely, under   low soil fertility conditions, we hypothesized positive soil biota   effects dominate, which facilitates plant resource partitioning and   enhances community-level biomass in high-diversity plant communities.   Hence, we expected positive plant diversity-community productivity   relationships under low and high soil fertility conditions but caused by   different mechanisms. 3. We tested these hypotheses using woody   seedlings and set up plant assemblages with four species richness levels   (one, two, four and eight species), and grew them in sterilized and   unsterilized (sterilized soil + living soil inoculum) soils at two   nutrient levels (low versus high fertility).   4. We found that at high fertility negative soil biota effects dominated   and suppressed plant community biomass more in high-diversity plant   communities than in monocultures, resulting in reduced complementarity   effects of diverse plant communities and a non-significant plant species   richness-community biomass relationship in unsterilized soil. Whereas at   low fertility soil biota had net neutral to positive effects on plant   community biomass but the beneficial effects did not increase with   increasing plant species richness. Instead, soil biota neutrally   affected the positive plant species richness-community biomass   relationship, presumably due to non-specific effects of beneficial soil   biota.   5. Synthesis. Soil biota and soil fertility interactively determine   plant species richness-community biomass relationships. Moreover, soil   biota modulate the complementary resource use among plant species. These   findings suggest that environmental context plays an important role in   determining whether and how soil biota generate the   biodiversity-productivity relationship. Future studies would benefit   from revealing the mechanisms underlying the interactive effects of soil   biota, soil fertility, and plant diversity on ecosystem functioning.",1647,MAYBE,RO,maybe,effects of PP and non-PP not separable,
"Ahmed A. H. Siddig, Aaron M. Ellison, Brooks G. Mathewson",2016,Assessing the impacts of the decline of Tsuga canadensis stands on two   amphibian species in a New England forest,ECOSPHERE,NA,NA,10.1002/ecs2.1574,"Disturbances such as outbreaks of herbivorous insects and pathogens can   devastate unique habitats and directly reduce biodiversity. The   foundation tree species Tsuga canadensis (eastern hemlock) is declining   due to infestation by the nonnative insect Adelges tsugae (hemlock   woolly adelgid). The decline and expected elimination of hemlock from   northeastern U.S. forests is changing forest structure, function, and   assemblages of associated species. We assessed 10 years of changes in   occupancy, detection probability, and relative abundance of two species   of terrestrial salamanders, Plethodon cinereus (eastern red-back   salamander) and Notopthalmus viridescens viridescens (eastern   red-spotted newt), to the experimental removal in 2005 of T. canadensis   at Harvard Forest. Salamanders were sampled under cover boards and using   visual encounter surveys before (2004) and after (2005, 2013, 2014)   canopy manipulations in replicate 0.81-ha plots. In 2004, occupancy of   P. cinereus was 35\% lower in stands dominated by T. canadensis than   that in associated mixed-hardwood control stands, whereas detection   probability and estimated abundance of P. cinereus were, respectively,   60\% and 100\% greater in T. canadensis stands. Estimated abundance of   N. v. viridescens in 2004 was 50\% higher in T. canadensis stands.   Removal of the T. canadensis canopy increased occupancy of P. cinereus   but significantly reduced its estimated detection probability and   abundance. Estimated abundance of N. v. viridescens also declined   dramatically after canopy manipulations. Our results suggest that ten   years after T. canadensis loss due to either the adelgid or pre-emptive   salvage logging, and 50-70 years later when these forests have become   mid-successional mixed deciduous stands, the abundance of these   salamanders likely will be <50\% of their abundance in current, intact   T. canadensis stands. This study adds to our understanding of how forest   disturbance, directly and indirectly caused by invasive species, can   contribute to declines in the relative abundance of amphibians.",1648,NO,RO,,,
"Darcy L. Ogada, Felicia Keesing, Munir Z. Virani",2012,Dropping dead: causes and consequences of vulture population declines   worldwide,NA,57-71,57-71,10.1111/j.1749-6632.2011.06293.x,"Vultures are nature's most successful scavengers, and they provide an   array of ecological, economic, and cultural services. As the only known   obligate scavengers, vultures are uniquely adapted to a scavenging   lifestyle. Vultures' unique adaptations include soaring flight, keen   eyesight, and extremely low pH levels in their stomachs. Presently, 14   of 23 (61\%) vulture species worldwide are threatened with extinction,   and the most rapid declines have occurred in the vulture-rich regions of   Asia and Africa. The reasons for the population declines are varied, but   poisoning or human persecution, or both, feature in the list of nearly   every declining species. Deliberate poisoning of carnivores is likely   the most widespread cause of vulture poisoning. In Asia, Gyps vultures   have declined by >95\% due to poisoning by the veterinary drug   diclofenac, which was banned by regional governments in 2006. Human   persecution of vultures has occurred for centuries, and shooting and   deliberate poisoning are the most widely practiced activities.   Ecological consequences of vulture declines include changes in community   composition of scavengers at carcasses and an increased potential for   disease transmission between mammalian scavengers at carcasses. There   have been cultural and economic costs of vulture declines as well,   particularly in Asia. In the wake of catastrophic vulture declines in   Asia, regional governments, the international scientific and donor   communities, and the media have given the crisis substantial attention.   Even though the Asian vulture crisis focused attention on the plight of   vultures worldwide, the situation for African vultures has received   relatively little attention especially given the similar levels of   population decline. While the Asian crisis has been largely linked to   poisoning by diclofenac, vulture population declines in Africa have   numerous causes, which have made conserving existing populations more   difficult. And in Africa there has been little government support to   conserve vultures despite mounting evidence of the major threats. In   other regions with successful vulture conservation programs, a common   theme is a huge investment of financial resources and highly skilled   personnel, as well as political will and community support.",1649,NO,RO,,,
