AUTHORS,YEAR,TITLE,JOURNAL,LPAGES,UPAGES,DOI,ABSTRACT,id,include,screened_by,include_article_review,exclude_reason,notes
"Martin Krkosek, Brendan M. Connors, Helen Ford, Stephanie Peacock, Paul Mages, Jennifer S. Ford, Alexandra Morton, John P. Volpe, Ray Hilborn, Lawrence M. Dill, Mark. A. Lewis",2011,"Fish farms, parasites, and predators: implications for salmon population   dynamics",ECOLOGICAL APPLICATIONS,897-914,897-914,10.1890/09-1861.1,"For some salmon populations, the individual and population effects of   sea lice (Lepeophtheirus salmonis) transmission from sea cage salmon   farms is probably mediated by predation, which is a primary natural   source of mortality of juvenile salmon. We examined how sea lice   infestation affects predation risk and mortality of juvenile pink   (Oncorhynchus gorbuscha) and chum (O. keta) salmon, and developed a   mathematical model to assess the implications for population dynamics   and conservation. A risk-taking experiment indicated that infected   juvenile pink salmon accept a higher predation risk in order to obtain   foraging opportunities. In a schooling experiment with juvenile chum   salmon, infected individuals had increased nearest-neighbor distances   and occupied peripheral positions in the school. Prey selection   experiments with cutthroat trout (O. clarkii) predators indicated that   infection reduces the ability of juvenile pink salmon to evade a   predatory strike. Group predation experiments with coho salmon (O.   kisutch) feeding on juvenile pink or chum salmon indicated that   predators selectively consume infected prey. The experimental results   indicate that lice may increase the rate of prey capture but not the   handling time of a predator. Based on this result, we developed a   mathematical model of sea lice and salmon population dynamics in which   parasitism affects the attack rate in a type II functional response.   Analysis of the model indicates that: (1) the estimated mortality of   wild juvenile salmon due to sea lice infestation is probably higher than   previously thought; (2) predation can cause a simultaneous decline in   sea louse abundance on wild fish and salmon productivity that could   mislead managers and regulators; and (3) compensatory mortality occurs   in the saturation region of the type II functional response where prey   are abundant because predators increase mortality of parasites but not   overall predation rates. These findings indicate that predation is an   important component of salmon-louse dynamics and has implications for   estimating mortality, reducing infection, and developing conservation   policy.",784,NO,SH,,,
"W. H. Gera Hol, Paolina Garbeva, Cornelis Hordijk, Maria P. J. Hundscheid, Paulien J. A. Klein Gunnewiek, Maaike van Agtmaal, Eiko E. Kuramae, Wietse de Boer",2015,Non-random species loss in bacterial communities reduces antifungal   volatile production,ECOLOGY,2042-2048,2042-2048,10.1890/14-2359.1,"The contribution of low-abundance microbial species to soil ecosystems   is easily overlooked because there is considerable overlap between   metabolic abilities (functional redundancy) of dominant and subordinate   microbial species. Here we studied how loss of less abundant soil   bacteria affected the production of antifungal volatiles, an important   factor in the natural control of soil-borne pathogenic fungi. We provide   novel empirical evidence that the loss of soil bacterial species leads   to a decline in the production of volatiles that suppress root   pathogens. By using dilution-to-extinction for seven different soils we   created bacterial communities with a decreasing number of species and   grew them under carbon-limited conditions. Communities with high   bacterial species richness produced volatiles that strongly reduced the   hyphal growth of the pathogen Fusarium oxysporum. For most soil origins   loss of bacterial species resulted in loss of antifungal volatile   production. Analysis of the volatiles revealed that several known   antifungal compounds were only produced in the more diverse bacterial   communities. Our results suggest that less abundant bacterial species   play an important role in antifungal volatile production by soil   bacterial communities and, consequently, in the natural suppression of   soil-borne pathogens.",785,NO,SH,,,
"Yuji Tomaru, Naoki Fujii, Shigeyuki Oda, Kensuke Toyoda, Keizo Nagasaki",2011,Dynamics of diatom viruses on the western coast of Japan,AQUATIC MICROBIAL ECOLOGY,223-230,223-230,10.3354/ame01496,"Diatoms are prominent primary producers that play an important role in   global carbon cycles. Diatom dynamics are, therefore, important for   biogeochemistry, fisheries and earth science. Viral infection is now   assumed to be one of the most significant factors affecting diatom   dynamics. However, few studies, based on practical field data, have   focused on the relationship between diatoms and viruses in natural   waters. To elucidate on this relationship, we assessed the temporal   change in the abundance of diatoms and their viruses on the western   coast of Japan from 2004 to 2009. Three species of diatoms were used as   hosts to enumerate viruses in water and sediment samples: Chaetoceros   debilis, C. tenuissimus and C. salsugineum. Diatom viruses in the water   column rapidly increased during C. debilis and C. tenuissimus blooms,   maintaining a high abundance throughout the blooming period. These data   suggest the potential importance of viruses in controlling the   population dynamics of diatoms in natural environments. The number of   viruses in sediments fluctuated considerably, even during non-blooming   periods, which suggests that virus-infected diatom cells were supplied   to the sediments from water-column populations throughout the year. This   process might be an important strategy to reduce the impact of viruses   on diatom populations. Because diatom populations are thought to have an   intimate relationship with their viruses in natural waters, further   studies of diatom dynamics should include the effects of viral   infections.",786,YES,SH,no,data on PP but not on ecosystem processes affected by PP,
Charles H. Gooding,2012,Data for the Carbon Footprinting of Rendering Operations,JOURNAL OF INDUSTRIAL ECOLOGY,223-230,223-230,10.1111/j.1530-9290.2011.00430.x,"This article presents a tool and data for calculation of the carbon   footprint of rendering operations in North America, quantifying Scope 1   (direct) and Scope 2 (indirect) greenhouse gas emissions. Scope 3 (life   cycle) emissions are not included.   According to the sample data, in one year an average-size rendering   plant in North America processes 100,000 tonnes (t) of meat by-products,   fallen animals, and restaurant grease and produces 40,000 t of   marketable fats and proteins. A plant of this size emits directly about   20,000 t of carbon dioxide (CO2), mostly by burning fuels to operate   cookers that destroy pathogens, drive off moisture, and separate the fat   and protein. Another 4,000 t of CO2 is emitted by utility companies to   provide electricity for the rendering process. These direct and indirect   emissions are equivalent to about 30\% of the CO2 that would be released   if all of the carbon in the rendered raw material were decomposed into   CO2.",787,NO,SH,,,
"Sophie Labaude, Thierry Rigaud, Frank Cezilly",2017,Additive effects of temperature and infection with an acanthocephalan   parasite on the shredding activity of Gammarus fossarum (Crustacea:   Amphipoda): the importance of aggregative behavior,GLOBAL CHANGE BIOLOGY,1415-1424,1415-1424,10.1111/gcb.13490,"Climate change can have critical impacts on the ecological role of   keystone species, leading to subsequent alterations within ecosystems.   The consequences of climate change may be best predicted by   understanding its interaction with the cumulative effects of other   stressors, although this approach is rarely adopted. However, whether   this interaction is additive or interactive can hardly be predicted from   studies examining a single factor at a time. In particular, biotic   interactions are known to induce modifications in the functional role of   many species. Here, we explored the effect of temperature on leaf   consumption by a keystone freshwater shredder, the amphipod Gammarus   fossarum. This species is found at high densities in the wild and relies   on aggregation as an antipredator behavior. In addition, gammarids   regularly harbor acanthocephalan parasites that are known to induce   multiple effects on their hosts, including modifications on their   functional role. We thus assessed the cumulative effect of both   intraspecific interactions and parasitism. Consumption tests were   conducted on gammarids, either naturally infected with Pomphorhynchus   tereticollis or uninfected, feeding alone or in groups. Our results show   that increased temperatures induced a significant increase in   consumption, but only to a certain extent. Interestingly, consumption at   the highest temperature depended on amphipod density: Whereas a decrease   was observed for single individuals, no such effect on feeding was   observed for individuals in groups. In addition, infection by   acanthocephalan parasites per se significantly negatively impacted the   shredding role of gammarids. Overall, the combined effects of parasitism   and temperature appeared to be additive. Thus, future studies focusing   on the impact of climate change on the functional role of keystone   species may benefit from a multimodal approach under realistic   conditions to derive accurate predictions.",788,YES,SH,yes,,
"Cecile Lepere, Sylvie Masquelier, Jean-Francois Mangot, Didier Debroas, Isabelle Domaizon",2010,Vertical structure of small eukaryotes in three lakes that differ by   their trophic status: a quantitative approach,ISME JOURNAL,1509-1519,1509-1519,10.1038/ismej.2010.83,"In lakes, the diversity of eukaryotic picoplankton has been recently   studied by the analysis of 18S ribosomal RNA gene sequences; however,   quantitative data are rare. In this study, the vertical structure and   abundance of the small eukaryotic size fraction (0.2-5 mu m) were   investigated in three lakes by tyramide signal amplification-fluorescent   in situ hybridization targeting six phylogenetic groups: Chlorophyta,   Haptophyta, Cercozoa, LKM11, Perkinsozoa and fungi. The groups targeted   in this study are found in all lakes; however, both the abundance and   structure of small eukaryotes are dependent on the system's productivity   and depth. These data highlighted the presence of Chlorophyta   contributing on an average to 19.3\%, 14.7\% and 41.2\% of total small   eukaryotes in lakes Bourget, Aydat and Pavin, respectively. This study   also revealed the unexpected importance of Haptophyta, reaching 62.8\%   of eukaryotes in the euphotic zone of Lake Bourget. The high proportions   of these pigmented cells highlight the underestimation of these groups   by PCR-based methods. The presence of pigmented Chlorophyta in the   deepest zones of the lakes suggests a mixotrophic behaviour of these   taxa. We also confirmed the presence of putative parasites such as   Perkinsozoa (5.1\% of small eukaryotes in Lake Pavin and Bourget) and,   with lower abundances, fungi (targeted by the MY1574 probe). Cells   targeted by LKM11 probes represented the second group of abundance   within heterotrophs. Open questions regarding the functional roles of   the targeted groups arise from this study, especially regarding   parasitism and mixotrophy, which are interactions poorly taken into   account in planktonic food web models. The ISME Journal (2010) 4,   1509-1519; doi:10.1038/ismej.2010.83; published online 24 June 2010",789,NO,SH,,,
"Miha Krofel, Ivan Kos, Klemen Jerina",2012,The noble cats and the big bad scavengers: effects of dominant   scavengers on solitary predators,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,1297-1304,1297-1304,10.1007/s00265-012-1384-6,"Scavenging is an important but poorly understood ecological process.   Dominant scavengers can impose a selection pressure that alters the   predator's fitness, morphology, behavior, and ecology. Interactions   between ursids, likely the most important dominant scavengers in the   Holarctic region, and solitary felids, which are characterized by long   feeding times, provide a good opportunity for studying the effects of   kleptoparasitism by dominant scavengers. We analyzed the effects of   scavenging by brown bears Ursus arctos on Eurasian lynx Lynx lynx and   predator's response to kleptoparasitism in a European temperate forest   ecosystem. Bears found 32 \% of lynx prey remains and 15 \% of all   biomass of large prey killed by lynx was lost to bears. In response,   lynx increased their kill rate by 23 \% but were able to compensate for   only 59 \% of the losses. The frequency of bear scavenging was strongly   dependent on bear activity patterns and was highest during the lynx   pregnancy and lactation period, when up to half of lynx kills were   usurped by bears. We suggest that ursid scavenging, by promoting the   hunting of smaller prey, may have played an important role in the   evolution of the Lynx genus as well as other predators in the Holarctic.   Our study indicates that prey loss to dominant scavengers is a   widespread phenomenon among felids worldwide, including forest habitats.   We highlight several implications of scavenging that could considerably   improve our understanding of the ecology of vertebrate communities and   the evolution of predators as well as benefit the future management and   conservation of endangered predators.",790,NO,SH,,,
"Ting Liu, Xiaoyun Chen, Feng Hu, Wei Ran, Qirong Shen, Huixin Li, Joann K. Whalen",2016,Carbon-rich organic fertilizers to increase soil biodiversity: Evidence   from a meta-analysis of nematode communities,AGRICULTURE ECOSYSTEMS \& ENVIRONMENT,199-207,199-207,10.1016/j.agee.2016.07.015,"Organic fertilizer applications that boost soil fertility and crop   production are expected to enhance soil biodiversity, making ecosystems   more resilient to stress. Numerous studies have compared biodiversity in   soil receiving organic fertilizer to soil under other fertilizer regimes   (inorganic fertilizers, unfertilized), yet the data were not analyzed   systematically across studies. We evaluated fertilizer effects on soil   nematode communities with a meta-analysis of more than 229 data points   from 54 studies around the world that were published between 1996 and   2015. Data were from cropland and considered five fertilizer regimes.   These regimes include unfertilized soils and those receiving inorganic   fertilizers (2 regimes), as well as organic fertilizers (2 regimes).   Species richness and total nematode abundance increased with increasing   carbon (C) inputs from fertilizers, whereas greater nitrogen (N)   application rates from fertilizers significantly reduced the species   richness, Shannon's diversity (H'), maturity index (MI) and   omnivore-predator nematode abundance. This could indicate that high   fertilizer N inputs simplifies the nematode community structure and   functions. Species richness, omnivore-predator nematode abundance and   structural index (SI) increased with the organically-fertilized regime   and declined in inorganically-fertilized regimes, suggesting that   organic fertilizers can buffer stresses and sustain soil food web   functions. Furthermore, organic fertilizers differed in their impact on   soil nematodes, as those with C-rich crop residues supported larger   free-living nematode populations and greatly promoted H', SI and   enrichment index (EI), whereas N-rich animal manure was more effective   in controlling plant-feeding nematodes. Our review suggests that the   application of C-rich crop residues is the most effective practice to   enhance soil biodiversity in intensively managed agroecosystems,   highlighting the importance of regular applications of straw and other   C-rich residues to preserve the ecological resilience of cropland. (C)   2016 Elsevier B.V. All rights reserved.",791,NO,SH,,,
"Yanhui Yang, Taichi Yokokawa, Chiaki Motegi, Toshi Nagata",2014,Large-scale distribution of viruses in deep waters of the Pacific and   Southern Oceans,AQUATIC MICROBIAL ECOLOGY,193-202,193-202,10.3354/ame01677,"We examined the full-depth distributions of viruses at 38 stations along   a cruise track of similar to 17 000 km in the Southern Ocean and the   central Pacific. In the layer between 200 and 2000 m, viral abundance   decreased sharply with depth, and prokaryote abundance accounted for a   large fraction (60\%) of the variability in viral abundance. In   contrast, in the deeper layer (>2000 m), the depth-dependent decrease in   viral abundance was less evident, and the relationship between viral and   prokaryote abundances was weak. Viral abundances were high in the   Antarctic bottom water and tended to decrease along the paths of the   Circumpolar Deep Water and the Pacific Deep Water. Outstanding peaks of   virus-to-prokaryote abundance ratios (mean +/- SE: 46 +/- 1.2) were   found in the bottom waters (depth > 3500 m) of the subtropical regions,   where sinking particle fluxes are known to be generally low. These   results are interpreted as an indication that large-scale viral   distribution patterns are generally, if not solely, influenced by   transport mediated by the meridional overturning circulation,   underscoring the necessity of future studies to clarify prevailing mode   and mechanisms for viral production and decay in deep oceans, which   appear to be largely distinct from those in upper oceans.",792,NO,SH,,,
"Sergio Alvarez, Sherry L. Larkin, Andrew Ropicki",2017,Optimizing provision of ecosystem services using modern portfolio theory,ECOSYSTEM SERVICES,25-37,25-37,10.1016/j.ecoser.2017.07.016,"Portfolio selection is a flexible tool that can be used to support   natural resource decision-making to optimize provision of ecosystem   services. The natural resource portfolio literature includes   applications in fisheries, forestry, agriculture, spatial planning,   invasive pest and disease surveillance, climate change adaptation, and   biodiversity conservation, among others. We contribute to this growing   literature by proposing a set of essential questions to guide the   development and implementation of empirical port folios for natural   resource management that deal with (1) the nature and objectives of the   portfolio manager, (2) the definition of assets to be included in the   portfolio, (3) the way in which returns and risk are measured and   distributed, and (4) the definition of constraints in the programming   problem. The approach is illustrated using landings data from the   Colombian Pacific, a data limited fishery, to set catch limits in   fisheries at the ecosystem level. We also develop a set of constraints   in the programming problem to simulate potential policy options   regarding resource sustainability and social equity. The resulting   efficient catch portfolios can be used to optimize the flow of   provisioning ecosystem services from this fishery. (C) 2017 Elsevier   B.V. All rights reserved.",793,NO,SH,,,
"Jennifer K. Rowntree, David Fisher Barham, Alan J. A. Stewart, Sue E. Hartley",2014,The effect of multiple host species on a keystone parasitic plant and   its aphid herbivores,FUNCTIONAL ECOLOGY,829-836,829-836,10.1111/1365-2435.12281,"1. The exploitation of shared resources by diverse organisms underpins   the structure of ecological communities. Hemiparasitic plants and the   insect herbivores feeding on them both rely, directly and indirectly, on   the resources supplied by the parasite's host plant. Therefore, the   identity and number of host plant species providing these resources is   likely to be critical for parasite and herbivore performance.   2. We tested the effect of single and multiple host species on the   biomass of the generalist parasitic plant Rhinanthus minor and the   abundance of its aphid (Aphis gossypii) herbivores.   3. Parasite biomass was proportional to the number of haustorial   connections to host roots and was determined by host species identity   rather than host functional group. Host species identity was also an   important influence on aphid population size, and parasites attached to   Lotus corniculatus experienced a considerable reduction in aphid   herbivory.   4. The effects on the parasite attaching to multiple hosts depended on   the combination of species present. However, host mixtures generally   benefitted aphids by diluting the negative effects of particular host   species.   5. Our findings suggest that the specificity of host attachment alters   the impact of this keystone parasitic plant on its own herbivores and,   potentially, on the wider plant and herbivore community.",794,MAYBE,SH,yes,,
"Jun-Bo Luan, Dan-Mei Yao, Tong Zhang, Linda L. Walling, Mei Yang, Yu-Jun Wang, Shu-Sheng Liu",2013,Suppression of terpenoid synthesis in plants by a virus promotes its   mutualism with vectors,ECOLOGY LETTERS,390-398,390-398,10.1111/ele.12055,"Vectors often perform better on plants infected with pathogens, and this   promotes the spread of pathogens. However, few studies have examined how   plant defensive compounds mediate such mutualistic relationships.   Although tobacco plants are relatively poor host plants for the whitefly   Bemisia tabaci, tobacco's suitability to the whitefly was substantially   increased when infected by the begomovirus Tomato yellow leaf curl China   virus. The change in suitability was associated with induced terpenoid   synthesis in whitefly-infested plants and repressed terpenoid synthesis   in virus-infected plants. Elevation of terpenoid levels via exogenous   stem applications reduced the performance of whiteflies. In contrast,   suppression of terpenoid synthesis via gene silencing improved whitefly   fitness. By integrating genomics, transcriptomics and metabolomics, this   study demonstrated that virus infection depleted the terpenoid-mediated   plant defence against whiteflies, thereby favouring vectorvirus   mutualism. These data suggest that plant terpenoids play a key role in   shaping vectorpathogen relationships.",795,NO,SH,,,
"Alberto Maceda-Veiga, Helena Basas, Gerard Lanzaco, Miquel Sala, Adolfo de Sostoa, Antoni Serra",2016,Impacts of the invader giant reed (Arundo donax) on riparian habitats   and ground arthropod communities,BIOLOGICAL INVASIONS,731-749,731-749,10.1007/s10530-015-1044-7,"Riparian areas have experienced long-term anthropogenic impacts   including the effects of plant introductions. In this study, 27 plots   were surveyed across three Mediterranean rivers in north-eastern Spain   to explore the effects of the invader giant reed (Arundo donax) on   riparian habitat features and the diversity, trophic structure, body   size, and abundances of epigeal and hypogeal arthropods in riparian   areas. Using pitfall traps and Berlese funnels, this study detected a   significant increase in collembola abundance and a decrease in the   abundance, body size and diversity of macro-arthropods at order and   family levels in invaded plots compared to native stands. Invaded and   un-invaded areas also differed in the taxonomical structure of arthropod   assemblies but not in trophic guild proportions. However, the fact that   arthropods were smaller in A. donax soils, together with the absence of   particular taxa within each trophic guild or even an entire trophic   group (parasitoids), suggests that food-web alterations in invaded areas   cannot be discarded. Habitat features also differed between invaded and   un-invaded areas with the poorest herbaceous understory and the largest   leaf litter deposition and soil carbon stock observed in A. donax plots.   The type of vegetation in riparian areas followed by the total native   plant species richness were identified as major causal factors to   changes in the abundance, diversity and composition of macro-arthropods.   However, our analyses also showed that some alterations related to A.   donax invasion were inconsistent across rivers, suggesting that A. donax   effects may be context dependent. In conclusion, this study highlights   an impoverishment of native flora and arthropod fauna in A. donax soils,   and suggests major changes in riparian food webs if A. donax displaces   native riparian vegetation.",796,NO,SH,,,
"Gareth J. Williams, Nichole N. Price, Blake Ushijima, Greta S. Aeby, Sean Callahan, Simon K. Davy, Jamison M. Gove, Maggie D. Johnson, Ingrid S. Knapp, Amanda Shore-Maggio, Jennifer E. Smith, Patrick Videau, Thierry M. Work",2014,Ocean warming and acidification have complex interactive effects on the   dynamics of a marine fungal disease,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,NA,NA,10.1098/rspb.2013.3069,"Diseases threaten the structure and function of marine ecosystems and   are contributing to the global decline of coral reefs. We currently lack   an understanding of how climate change stressors, such as ocean   acidification (OA) and warming, may simultaneously affect coral reef   disease dynamics, particularly diseases threatening key reef-building   organisms, for example crustose coralline algae (CCA). Here, we use   coralline fungal disease (CFD), a previously described CCA disease from   the Pacific, to examine these simultaneous effects using both field   observations and experimental manipulations. We identify the associated   fungus as belonging to the subphylum Ustilaginomycetes and show linear   lesion expansion rates on individual hosts can reach 6.5 mm per day.   Further, we demonstrate for the first time, to our knowledge, that   ocean-warming events could increase the frequency of CFD outbreaks on   coral reefs, but that OA-induced lowering of pH may ameliorate outbreaks   by slowing lesion expansion rates on individual hosts. Lowered pH may   still reduce overall host survivorship, however, by reducing   calcification and facilitating fungal bio-erosion. Such complex,   interactive effects between simultaneous extrinsic environmental   stressors on disease dynamics are important to consider if we are to   accurately predict the response of coral reef communities to future   climate change.",797,YES,SH,yes,,
"David A. Lipson, Cheryl R. Kuske, La Verne Gallegos-Graves, Walter C. Oechel",2014,Elevated atmospheric CO2 stimulates soil fungal diversity through   increased fine root production in a semiarid shrubland ecosystem,GLOBAL CHANGE BIOLOGY,2555-2565,2555-2565,10.1111/gcb.12609,"Soil fungal communities are likely to be central in mediating microbial   feedbacks to climate change through their effects on soil carbon (C)   storage, nutrient cycling, and plant health. Plants often produce   increased fine root biomass in response to elevated atmospheric carbon   dioxide (CO2), but the responses of soil microbial communities are   variable and uncertain, particularly in terms of species diversity. In   this study, we describe the responses of the soil fungal community to   free air CO2 enrichment (FACE) in a semiarid chaparral shrubland in   Southern California (dominated by Adenomstoma fasciculatum) using large   subunit rRNA gene sequencing. Community composition varied greatly over   the landscape and responses to FACE were subtle, involving a few   specific groups. Increased frequency of Sordariomycetes and   Leotiomycetes, the latter including the Helotiales, a group that   includes many dark septate endophytes known to associate positively with   roots, was observed in the FACE plots. Fungal diversity, both in terms   of richness and evenness, increased consistently in the FACE treatment,   and was relatively high compared to other studies that used similar   methods. Increases in diversity were observed across multiple   phylogenetic levels, from genus to class, and were distributed broadly   across fungal lineages. Diversity was also higher in samples collected   close to (5 cm) plants compared to samples in canopy gaps (30 cm away   from plants). Fungal biomass correlated well with soil organic matter   (SOM) content, but patterns of diversity were correlated with fine root   production rather than SOM. We conclude that the fungal community in   this ecosystem is tightly linked to plant fine root production, and that   future changes in the fungal community in response to elevated CO2 and   other climatic changes will be primarily driven by changes in plant   belowground allocation. Potential feedbacks mediated by soil fungi, such   as soil C sequestration, nutrient cycling, and pathogenesis, are   discussed.",798,NO,SH,,,
"Martin Kostovcik, Craig C. Bateman, Miroslav Kolarik, Lukasz L. Stelinski, Bjarte H. Jordal, Jiri Hulcr",2015,The ambrosia symbiosis is specific in some species and promiscuous in   others: evidence from community pyrosequencing,ISME JOURNAL,126-138,126-138,10.1038/ismej.2014.115,"Symbioses are increasingly seen as dynamic ecosystems with multiple   associates and varying fidelity. Symbiont specificity remains elusive in   one of the most ecologically successful and economically damaging   eukaryotic symbioses: the ambrosia symbiosis of wood-boring beetles and   fungi. We used multiplexed pyrosequencing of amplified internal   transcribed spacer II (ITS2) ribosomal DNA (rDNA) libraries to document   the communities of fungal associates and symbionts inside the mycangia   (fungus transfer organ) of three ambrosia beetle species, Xyleborus   affinis, Xyleborus ferrugineus and Xylosandrus crassiusculus. We   processed 93 beetle samples from 5 locations across Florida, including   reference communities. Fungal communities within mycangia included 14-20   fungus species, many more than reported by culture-based studies. We   recovered previously known nutritional symbionts as members of the core   community. We also detected several other fungal taxa that are equally   frequent but whose function is unknown and many other transient species.   The composition of fungal assemblages was significantly correlated with   beetle species but not with locality. The type of mycangium appears to   determine specificity: two Xyleborus with mandibular mycangia had   multiple dominant associates with even abundances; Xylosandrus   crassiusculus (mesonotal mycangium) communities were dominated by a   single symbiont, Ambrosiella sp. Beetle mycangia also carried many fungi   from the environment, including plant pathogens and endophytes. The ITS2   marker proved useful for ecological analyses, but the taxonomic   resolution was limited to fungal genus or family, particularly in   Ophiostomatales, which are under-represented in our amplicons as well as   in public databases. This initial analysis of three beetle species   suggests that each clade of ambrosia beetles and each mycangium type may   support a functionally and taxonomically distinct symbiosis.",799,NO,SH,,,
"Mark J. Jensen, Christopher S. Russell, David Bergeson, Christopher D. Hoeger, David J. Frankman, Christopher S. Bence, Larry L. Baxter",2015,Prediction and validation of external cooling loop cryogenic carbon   capture (CCC-ECL) for full-scale coal-fired power plant retrofit,INTERNATIONAL JOURNAL OF GREENHOUSE GAS CONTROL,200-212,200-212,10.1016/j.ijggc.2015.04.009,"Bench-scale experiments and Aspen Plus (TM) simulations document   full-scale, steady-state performance of the external cooling loop   cryogenic carbon capture (CCC-ECL) process for a 550 MWe coal-fired   power plant. The baseline CCC-ECL process achieves 90\% CO2 capture, and   has the potential to capture 99+ \% of CO2, SO2, PM, NO2, Hg, and most   other noxious species. The CCC-ECL process cools power plant flue gas to   175 K, at which point solid CO2 particles desublimate as the flue gas   further cools to 154K. Desublimating flue gas cools in a staged column   in direct contact with a cryogenic liquid and produces a CO2-lean flue   gas that warms against the incoming flue gas before venting. The   CO2/contacting liquid slurry separates through a filter to produce a CO2   stream that warms to 233 K and partially flashes to provide a CO2-rich   product. The CO2-rich product (99.2\%) liquefies under pressure to form   a product for enhanced oil recovery (EOR) or sequestration. All   contacting liquid streams cool and cycle back to the staged column. An   internal CF4 refrigeration cycle transfers heat from melting CO2 to   desublimating CO2 by cooling contact liquid. An external cooling loop of   natural gas or other refrigerant provides the additional heat duty to   operate the cryogenic process. The nominal parasitic power loss of   operating CCC-ECL is 82.6 MWe or about 15\% of the coal-fired power   plant's rated capacity. In different units, the energy penalty of   CCC-ECL is 0.74 MdJ(e)/kg CO2 captured and the resulting net power   output is decreased to 467 MWe. Lab- and skid-scale measurements   validate the basic operation of the process along with the   thermodynamics of CO2 solids formation. (C) 2015 Elsevier Ltd. All   rights reserved.",800,NO,SH,,,
"Nabil Semmar, Said Nouira, Muhammad Farman",2009,VARIABILITY AND ECOLOGICAL SIGNIFICANCES OF SECONDARY METABOLITES IN   TERRESTRIAL BIOSYSTEMS,NA,1-89,1-89,NA,"Since plants are immobile, they must put up with the conditions in which   they find themselves. Therefore, to maximize the acquisition of the   basic resources plants have evolved elaborate mechanisms capable of   detecting incoming physical, chemical and biological signals. For that,   Secondary metabolites (SMs) represent a vast catalogue of plant   compounds characterized by very diversified physico-chemical and   biological activities. They are believed to aid plant fitness by   preventing herbivory and pathogen attack, attracting symbiotic   micro-organisms, limiting diverse physico-chemical stresses, as well as   aiding reproduction through providing pollinator attraction as either   floral scent or coloration. Therefore, their chemical analyses in   different plant organs can provide precious information for surveying   ecosystems. Providing such information consists in correlating spatial   and/or temporal variations in absolute or relative amounts of secondary   metabolites with plant physiological states, biological interaction   signals, or responses to different abiotic factors. For example, (i) the   presence-absence of SMs help to elucidate induction factors. Moreover,   (ii) continuous variations in amounts of SMs can help to detect   ecological gradients representing complex phenomena that are not easily   measurable. (iii) Variations in ratio between SMs allow to identify   different metabolic profiles in relation to different environmental   conditions, etc. (iiii) Beyond the static aspect of these variations,   temporal changes of these phytochemical responses can provide important   information on dynamic or rhythmic processes that manage the biological   interactions between species.",801,NO,SH,,,
"Francesca Malfatti, Farooq Azam",2009,Atomic force microscopy reveals microscale networks and possible   symbioses among pelagic marine bacteria,AQUATIC MICROBIAL ECOLOGY,1-14,1-14,10.3354/ame01355,"Marine Bacteria and Archaea ('bacteria') interact with upper ocean   productivity to fundamentally influence its biogeochemical fate with   consequences for ecosystems and global climate. Most bacteria-mediated   carbon cycling is due to numerically dominant free-living bacteria, but   their adaptive strategies to interact with primary productivity are not   fully understood. Using atomic force microscopy (AFM), we made the   surprising discovery that a substantial, and variable, fraction (on   average 30 +/- 17.8\% with a range of 0 to 55\%) of `free-living'   bacteria in our samples from California coastal and open ocean   environments were, in fact, intimately associated with other bacteria at   nanometer to micrometer scales. Twenty-one to 43\% of bacteria,   including Synechococcus, were conjoint. Such close associations could   indicate symbioses; however, they could also be antagonistic, parasitic,   neutral, or accidental. Further, a substantial fraction (4 to 55\%) of   bacteria was connected by pili and gels into cell-cell pairs or occurred   in networks of up to 20 cells. We frequently observed nanoparticles   associated with the networks, raising the question of their identity and   origin (e.g. scavenged from the seawater colloid pool by the networks or   produced by the bacteria within the networks). The networks occasionally   contained structures that morphologically resembled coccoliths or   protist scales. These may impart ballast to sinking particles if the   networks coalesce to form larger, sinking, particles. Our finding of   abundant bacteria-bacteria associations and possible microenvironment   structuring by pelagic bacteria offers a novel context for bacterial   ecology and diversity and models of ocean productivity and elemental   cycling.",802,NO,SH,,,
"Kyohei Matsushita, Fumihiro Yamane, Kota Asano",2016,Linkage between diversity and agro-ecosystem resilience: Nonmonotonic   agricultural response under alternate regimes,ECOLOGICAL ECONOMICS,23-31,23-31,10.1016/j.ecolecon.2016.03.006,"This study investigates the dynamic linkage between crop diversity and   agro-ecosystem resilience. The analysis estimates a panel data of rice   farming in Japan using a time-varying transition probability Markov   switching model, capturing (i) the alternate regimes of agro-ecosystems,   (ii) the controlling factors affecting the regime shifts of   agro-ecosystems, and (iii) the nonmonotonic response of agricultural   production under alternate regimes. Results show that the effect of crop   diversity on agro-ecosystem productivity differs depending on its   regimes. Crop diversity increases productivity during normal periods, a   normal regime, while it decreases the productivity during periods   exposed to disturbances such as extreme weather events and disease and   insect damage, an adverse regime. Further, we find that crop diversity   enhances the agro-ecosystem resilience. Thus, it increases the   likelihood of the agro-ecosystem remaining in a normal regime and   staving off an adverse regime. The crop diversity loss has gradually   increased in agro-ecosystems without sufficient understanding about the   linkage between crop diversity and agro-ecosystem resilience. Our   findings suggest the possibility that the agro-ecosystem resilience   would be a key driver of sustainable agriculture under increasing   uncertainties. This study gives useful insights on this issue by   empirically demonstrating the effects of crop diversity on the   agroecosystem resilience. (C) 2016 Elsevier B.V. All rights reserved.",803,NO,SH,,,
