AUTHORS,YEAR,TITLE,JOURNAL,LPAGES,UPAGES,DOI,ABSTRACT,id,include,screened_by,include_article_review,exclude_reason,notes
"Yin-Quan Liu, Carlos Bernstein, Andra Thiel",2009,"Travel duration, energetic expenditure, and patch exploitation in the   parasitic wasp Venturia canescens",BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,1459-1469,1459-1469,10.1007/s00265-009-0800-z,"Foraging animals usually keep track of how costly it is to reach new   resource patches and adjust patch residence time and exploitation rate   accordingly. There are at least two potential factors, which are not   necessarily closely linked, that animals could measure to estimate costs   of traveling: the time the forager needs to reach the next patch and the   amount of energy it has to invest until arrival. In the parasitoid wasp   Venturia canescens, females forage for hosts from which their offspring   can develop. Two different types of this parasitoid exist. The   thelytokous type lives in anthropogenic habitats where flight is not   necessarily linked with foraging. The arrhenotokous type lives under   field conditions and shows frequent flight activity. We tested whether   the wasps would use time or energy needed to assess patch availability,   by either confining them into vials or letting them travel actively in a   flight mill between patch visits. Our results show that in thelytokous   lines, time is a sufficient cue influencing patch exploitation and an   additional effect of the energy needed was not visible. In the   arrhenotokous wasps, however, only the number of rounds flown in the   mill influenced subsequent behavior, while mere time spent traveling did   not.",1910,NO,CS,,,
"Morgan Jade Raath, Peter Christiaan le Roux, Ruan Veldtman, Heather Campbell, Isabelle Patricia Rita Buyens, Michelle Greve",2017,Empty Gonometa postica cocoons function as nest sites and shelters for   arboreal ants,JOURNAL OF ARID ENVIRONMENTS,42-47,42-47,10.1016/j.jaridenv.2017.03.013,"Arboreal ants use a variety of plant structures as nesting sites, but   may also nest in structures created by arboreal ecosystem engineers. We   observed, for the first time, ants using empty cocoons of the   economically important silk moth species, Gonometa postica, as shelter   and nesting sites. Individual trees and individual cocoons were occupied   predominantly by one dominant ant species, although in some cases by   co-occurring ant species. Ant abundance and occurrence were positively   related to cocoon size and the presence of scale insects on branches of   the trees, and negatively influenced by cocoon occupancy by other   invertebrates. Ants also preferred cocoons containing only small   parasite holes as opposed to cocoons containing large moth emergence   holes, suggesting that ants select cocoons based on cocoon   characteristics. Further, these results reveal that other arboreal   invertebrates appear to benefit from cocoon production. Empty cocoons   could be functioning as nest sites and shelters for arboreal   invertebrates, and they could create favourable habitats for other   invertebrates on Vachellia erioloba. Therefore, G. postica acts as an   autogenic ecosystem engineer and current silk harvesting practices,   which partly rely on harvesting empty G. postica cocoons, may have   potential local and large-scale implications for inter-specific   interactions in these arboreal systems. (C) 2017 Elsevier Ltd. All   rights reserved.",1911,NO,CS,,,
"J. Caubel, M. Launay, C. Lannou, N. Brisson",2012,Generic response functions to simulate climate-based processes in models   for the development of airborne fungal crop pathogens,ECOLOGICAL MODELLING,92-104,92-104,10.1016/j.ecolmodel.2012.05.012,"Climate variability influences the development of crop diseases,   including through an effect on crop structure and hence on the   microclimate. In a context of climate change, emerging and/or more   aggressive plant diseases are thus expected. It is therefore critical to   understand, anticipate and quantify the effects of climate variability   and climate change on numerous host plant/pathogen systems. For this   purpose, an homogeneous and integrative approach to the disease dynamics   of all airborne fungal pathogens affecting crops is necessary. It   enables to identify when plant-climate-pathogen interactions lead to the   onset or development of one or more pathosystem(s) at a local or   regional scale. We therefore describe here the conceptual design of a   mechanistic model of foliar disease dynamics coupled with a   process-based crop model. This conceptual design proposes generic   response functions based on existing response functions in published   models to simulate climate-based epidemiological processes. The   dispersal and deposition, infection, latency and secondary inoculum   production processes are the modules in this generic model. Input   variables are either climate-related (rain, wind, air temperature, and   air relative humidity) or plant-related (canopy relative humidity,   canopy temperature, host surface wetness, plant phenological stage,   plant and tissue age, organ surfaces, plant nitrogen content and   varietal resistance). We evaluated the general applicability of the   conceptual design using a number of airborne fungal plant pathogens with   contrasted biological behaviours. We successfully completed   proof-of-concept tests, during which disease models for two airborne   fungal pathogens, Plasmopara viticola and Puccinia triticina, were   coupled with the grapevine and wheat versions of the generic crop model   STICS. This revealed the ability of our conceptual design to be   transposed into functional models and then coupled with a classical crop   model. This conceptual design could be a valuable tool for agronomists   who might now be wanting to consider biotic stresses as additional   constraints in their crop models. (C) 2012 Elsevier B.V. All rights   reserved.",1912,NO,CS,,,
"N. N. Nemova, E. P. Ieshko, O. V. Meshcheryakova, N. V. Il'mast, L. V. Anikieva, D. I. Lebedeva, M. V. Churova, O. P. Sterligova, Ya. A. Kuchko",2012,"The European whitefish, Coregonus lavaretus (L.), under conditions of   technogenic pollution in the Kostomuksha tailing pond",RUSSIAN JOURNAL OF ECOLOGY,323-327,323-327,10.1134/S1067413612040091,"The population structure and biological parameters of the European   whitefish, Coregonus lavaretus (L.), have been analyzed in a   technogenically polluted water body. The biochemical state of the   whitefish and the fauna and morphology of helminths parasitizing them   have been assessed. It is shown that the species composition of the   fish, plankton, benthos, and parasite faunas of this water body are   depleted and the morphological parameters of common fish parasites are   altered. It is noted that, in addition to adaptive rearrangements in   biochemical metabolism, the whitefish from the transformed water body   are characterized by a reduction in the level of protein synthesis in   muscles and the rate of aerobic energy metabolism in the liver and   muscles.",1913,MAYBE,CS,no,data on PP but not on ecosystem processes affected by PP,
"Susan Jacups, Allan Warchot, Peter Whelan",2012,"Anthropogenic Ecological Change and Impacts on Mosquito Breeding and   Control Strategies in Salt-Marshes, Northern Territory, Australia",ECOHEALTH,183-194,183-194,10.1007/s10393-012-0759-5,"Darwin, in the tropical north of Australia, is subject to high numbers   of mosquitoes and several mosquito-borne diseases. Many of Darwin's   residential areas were built in close proximity to tidally influenced   swamps, where long-term storm-water run-off from nearby residences into   these swamps has led to anthropogenic induced ecological change. When   natural wet-dry cycles were disrupted, bare mud-flats and mangroves were   transformed into perennial fresh to brackish-water reed swamps. Reed   swamps provided year-round breeding habitat for many mosquito species,   such that mosquito abundance was less predictable and seasonally   dependent, but constant and often occurring in plague proportions.   Drainage channels were constructed throughout the wetlands to reduce   pooled water during dry-season months. This study assesses the impact of   drainage interventions on vegetation and mosquito ecology in three   salt-marshes in the Darwin area. Findings revealed a universal decline   in dry-season mosquito abundance in each wetland system. However, some   mosquito species increased in abundance during wet-season months. Due to   the high expense and potentially detrimental environmental impacts of   ecosystem and non-target species disturbance, large-scale modifications   such as these are sparingly undertaken. However, our results indicate   that some large scale environmental modification can assist the process   of wetland restoration, as appears to be the case for these salt marsh   systems. Drainage in all three systems has been restored to closer to   their original salt-marsh ecosystems, while reducing mosquito   abundances, thereby potentially lowering the risk of vector-borne   disease transmission and mosquito pest biting problems.",1914,NO,CS,,,
"Joe D. Taylor, Michael Cunliffe",2016,Multi-year assessment of coastal planktonic fungi reveals environmental   drivers of diversity and abundance,ISME JOURNAL,2118-2128,2118-2128,10.1038/ismej.2016.24,"Mycoplankton have so far been a neglected component of pelagic marine   ecosystems, having been poorly studied relative to other plankton   groups. Currently, there is a lack of understanding of how mycoplankton   diversity changes through time, and the identity of controlling   environmental drivers. Using Fungi-specific high-throughput sequencing   and quantitative PCR analysis of plankton DNA samples collected over 6   years from the coastal biodiversity time series site Station L4 situated   off Plymouth (UK), we have assessed changes in the temporal variability   of mycoplankton diversity and abundance in relation to co-occurring   environmental variables. Mycoplankton diversity at Station L4 was   dominated by Ascomycota, Basidiomycota and Chytridiomycota, with several   orders within these phyla frequently abundant and dominant in multiple   years. Repeating interannual mycoplankton blooms were linked to   potential controlling environmental drivers, including nitrogen   availability and temperature. Specific relationships between   mycoplankton and other plankton groups were also identified, with   seasonal chytrid blooms matching diatom blooms in consecutive years.   Mycoplankton a-diversity was greatest during periods of reduced salinity   at Station L4, indicative of riverine input to the ecosystem.   Mycoplankton abundance also increased during periods of reduced   salinity, and when potential substrate availability was increased,   including particulate organic matter. This study has identified possible   controlling environmental drivers of mycoplankton diversity and   abundance in a coastal sea ecosystem, and therefore sheds new light on   the biology and ecology of an enigmatic marine plankton group.   Mycoplankton have several potential functional roles, including   saprotrophs and parasites, that should now be considered within the   consensus view of pelagic ecosystem functioning and services.",1915,NO,CS,,,
"D. J. Bagyaraj, G. Thilagar, C. Rayisha, C. G. Kushalappa, K. N. Krishnamurthy, P. Vaast",2015,"Below ground microbial diversity as influenced by coffee agroforestry   systems in the Western Ghats, India",AGRICULTURE ECOSYSTEMS \& ENVIRONMENT,198-202,198-202,10.1016/j.agee.2015.01.015,"Soil microorganisms viz, bacteria, fungi, actinomycetes and arbuscular   mycorrhizal (AM) fungi present in different typologies of coffee   production systems were compared. In this study, two types of coffee   plants, namely Arabica and Robusta, were grown under different   agroforestry management such as coffee under one specialized shade   species, multi-story coffee systems with 2 shade tree species, and   coffee with 3 or more tree species under moist deciduous and evergreen   ecological conditions. Samples were collected from 36 points to include   different coffee ecosystems. The highest number of infective propagules   of AM fungi was encountered in Arabica coffee under evergreen   conditions. Population of bacteria, fungi and actinomycetes were higher   under evergreen ecosystem compared to that of deciduous conditions. The   population of nitrogen fixing bacteria was more than double in evergreen   conditions compared to deciduous ecosystem. Number of lignin decomposing   bacteria was higher in evergreen compared to deciduous conditions, but   starch hydrolyzing bacteria and pectin-utilizing bacteria were more in   deciduous ecosystem. Actinomycetes DAT2-1 isolated from deciduous   ecosystem showed antagonistic activity against the root pathogen   Fusarium chlamydosporum. It can be concluded that evergreen coffee   system supports higher population of microorganisms. Of the two species   of coffee, Arabica harboured more AM fungi, bacterial population, N   fixers, P solubilizers and cellulose decomposing organisms while Robusta   harboured higher number of fungi and actinomycetes. Of the three   typologies, coffee grown under two shade tree species supported higher   population of all microorganisms. (C) 2015 Elsevier B.V. All rights   reserved.",1916,NO,CS,,,
"G. Husmann, E. E. R. Philipp, P. Rosenstiel, S. Vazquez, D. Abele",2011,Immune response of the Antarctic bivalve Laternula elliptica to physical   stress and microbial exposure,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,83-90,83-90,10.1016/j.jembe.2010.12.013,"Marine bivalves, such as the Antarctic soft shell clam Laternula   elliptica (King and Broderip 1831), experience a wide range of   environmental influences including the permanent contact to the   surrounding microbial community due to filter feeding or strong   physiochemical disturbances in a changing environment. Such impacts are   anticipated to influence L elliptica physiology, including the immune   system, especially under the current climate change conditions at the   Western Antarctic Peninsula (WAP). To understand basal immune defence   reactions in L elliptica, we investigated in vitro hemocyte responses   upon bacterial challenge or after stimulation with different substances   of microbial origin (pathogen associated molecular patterns, PAMPS). To   study the age-dependent in vivo response of hemocyte abundance,   starvation and injury experiments were undertaken with young and old   individuals. Hemocytes of L. elliptica feature common immune functions   such as phagocytosis and ROS generation, as well as agglutination of   bacterial cells. ROS generation response to different stimuli was   generally low and lower in larger/older animals compared to   smaller/younger individuals. Physiological conditions such as size/age,   starvation and injury modulated the abundance of hemocytes in L.   elliptica. Implications are that current and future climate change   conditions in West Antarctic coastal ecosystems scenarios may lead to   changes in species survival and population composition. (C) 2010   Elsevier B.V. All rights reserved.",1917,NO,CS,,,
"R. M. Rozon, S. M. Short",2013,"Complex seasonality observed amongst diverse phytoplankton viruses in   the Bay of Quinte, an embayment of Lake Ontario",FRESHWATER BIOLOGY,2648-2663,2648-2663,10.1111/fwb.12241,"To initiate research on algal viruses (viruses that infect eukaryotic   algae) and cyanophages (viruses that infect cyanobacteria) in the Bay of   Quinte, a Lake Ontario embayment, samples of viruses free in the water   (i.e. not associated with particulate material) were collected   throughout 2011 with the goals of examining the diversity of   phytoplankton viruses and monitoring their dynamics. PCR and sequencing   of DNA polymerase (polB) and major capsid protein (MCP) genes from algal   viruses, and sheath protein genes from cyanophages, revealed diverse   phytoplankton viruses in the bay. Specifically, polB sequences from the   bay were most closely related to sequences from viruses that infect   prasinophyte algae, MCP sequences were related to sequences from viruses   that infect prasinophytes and from Mimivirus-like viruses that infect   prymnesiophytes and prasinophytes, whilst sheath protein sequences were   related to sequences from the phage Ma-LMM01 that infects M.aeruginosa.   The abundances of 10 distinct viral genes monitored using quantitative   PCR ranged from exceptionally high values (e.g. 256441 gene copies   mL(-1) for a putative M.aeruginosa phage) to values that were just above   detection limits (e.g. a putative Prasinovirus never exceeded 20 gene   copies mL(-1)). Patterns of abundance included genes that were   seasonally sporadic or geographically patchy, as well as some that were   stable throughout the bay over the entire year. Despite the   heterogeneity of viral abundance across the bay, gene abundance   clustered by sampling date and geographical location. Even for closely   related viruses, seasonality and geographical distribution were   distinct. By providing evidence for the complex seasonality of diverse   phytoplankton viruses, this work highlighted significant gaps in   knowledge of aquatic virus ecology that can be extrapolated from this   one system to most aquatic environments.",1918,NO,CS,,,
"G. I. Chandrasena, M. Shirdashtzadeh, Y. L. Li, A. Deletic, J. M. Hathaway, D. T. McCarthy",2017,"Retention and survival of E. coli in stormwater biofilters: Role of   vegetation, rhizosphere microorganisms and antimicrobial filter media",ECOLOGICAL ENGINEERING,166-177,166-177,10.1016/j.ecoleng.2017.02.009,"The public health risks associated with pathogens in urban stormwater   have been well established, making it necessary to ensure adequate   treatment of the stormwater before it is discharged into recreational   water bodies or is harvested for reuse. Biofilters, also known as   stormwater bioretention systems or raingardens, have shown promising,   yet variable, results in reducing indicator bacteria in stormwater.   Different biofilter design elements, such as filter media composition   and vegetation type, have been found to cause this variable removal   performance. Although plants play a key role in the treatment of   pollutants, relatively little work has been conducted to understand the   importance of interactions between vegetation and the biofilter   microbial community on fecal microbial removal. A laboratory-scale   biofilter experiment was conducted using Escherichia coli as the test   fecal microorganism. Biofilter columns with differing soil media and   vegetation types were dosed over a two month span, during which inflow   and outflow samples were collected to evaluate system performance. The   columns were then decommissioned to collect rhizosphere and bulk soil   samples. Root exudates were extracted and used in an E. coli survival   study to evaluate their contribution to system performance. The study   demonstrated that the antagonistic effects of root exudates/rhizosphere   microbes and Cu2+ exchanged zeolite antimicrobial filter media adversely   impact the survival of E. coli retained within stormwater biofilters.   Furthermore, leaf and flower/seed extracts of L. continentale showed   some potential antibacterial activity against E. coli. This work   supports the concept that natural processes in biological systems can   deliver effective results in the removal of fecal microorganisms, and   should be promoted to the extent possible in stormwater green   infrastructure. (C) 2017 Elsevier B.V. All rights reserved.",1919,NO,CS,,,
"Lise Ruffino, Tarja Oksanen, Katrine S. Hoset, Maria Tuomi, Lauri Oksanen, Erkki Korpimaki, Amandine Bugli, Keith A. Hobson, Bernt Johansen, Aurelia Makynen",2016,Predator-rodent-plant interactions along a coast-inland gradient in   Fennoscandian tundra,ECOGRAPHY,871-883,871-883,10.1111/ecog.01758,"Spatial variation in the strength of trophic cascades in arctic tundra   has been related to flows of subsidies across ecosystem boundaries.   Here, we ask whether the input of marine subsidies in tundra systems   would cause spatial variation in the strength of rodent-plant   interactions between coastal areas, where predators have access to   marine-derived resources, and non-subsidized inland areas of northern   Fennoscandia. We present a detailed evaluation of   predator-rodent-vegetation interactions along a coast-inland gradient,   during the 2011 rodent outbreak and the two following decline years, by   using direct assessments of rodent impacts and tracing of marine-derived   nutrients in the food web. Our results revealed that the main rodent   predator during summer, the long-tailed jaeger Stercorarius longicaudus,   did not benefit from marine resources while breeding (relative dietary   proportion in chicks' diet = 0-3\%). Contrary to this pattern, parasitic   jaegers S. parasiticus, bred exclusively near the coast and preyed   effectively on both marine resources (41\% of chicks' diet) and rodents   (12\%). Mammalian predators also showed a higher activity during winter   near the coast. Despite overall higher predator numbers, no evidence was   found for lower rodent population growth rates during the three   monitoring summers and for weaker rodent grazing impacts in the coastal   area. Instead, we documented pronounced damages caused by lemmings and   voles on bryophytes and vascular plants, especially dwarf shrubs (e.g.   Vaccinum myrtillus) all along the coast-inland gradient. Taken together,   our results did not support the hypothesis that marine subsidies would   trigger a trophic cascade in coastal tundra areas of northern   Fennoscandia during a major rodent outbreak, probably due to a   relatively low diversity of marine-subsidized predators in the region.   Comparative observational and experimental studies at large spatial   scales in various arctic regions are absolutely necessary for a better   understanding of factors causing regional variations in the functioning   of arctic food webs.",1920,NO,CS,,,
